"Block","X","Y","Exact_dFdx","Approx_dFdx","Exact_dFdy","Approx_dFdy","Exact_Lapl","Approx_Lapl"
 1,  0.5615,  0.0151, -0.6028067E+00, -0.6028067E+00, -0.1466222E+00, -0.1466223E+00, -0.1934967E+02, -0.1934966E+02
 1,  0.5824,  0.0151, -0.8034155E+00, -0.8034155E+00, -0.1444251E+00, -0.1444251E+00, -0.1905972E+02, -0.1905971E+02
 1,  0.6007,  0.0151, -0.9763077E+00, -0.9763077E+00, -0.1419898E+00, -0.1419899E+00, -0.1873834E+02, -0.1873833E+02
 1,  0.6166,  0.0151, -0.1123572E+01, -0.1123572E+01, -0.1394996E+00, -0.1394996E+00, -0.1840970E+02, -0.1840970E+02
 1,  0.6302,  0.0151, -0.1247845E+01, -0.1247845E+01, -0.1370843E+00, -0.1370843E+00, -0.1809095E+02, -0.1809095E+02
 1,  0.6418,  0.0151, -0.1351961E+01, -0.1351961E+01, -0.1348278E+00, -0.1348278E+00, -0.1779316E+02, -0.1779316E+02
 1,  0.6516,  0.0151, -0.1438703E+01, -0.1438703E+01, -0.1327773E+00, -0.1327773E+00, -0.1752256E+02, -0.1752256E+02
 1,  0.6599,  0.0151, -0.1510665E+01, -0.1510665E+01, -0.1309530E+00, -0.1309531E+00, -0.1728181E+02, -0.1728181E+02
 1,  0.6668,  0.0151, -0.1570173E+01, -0.1570173E+01, -0.1293565E+00, -0.1293566E+00, -0.1707112E+02, -0.1707112E+02
 1,  0.6726,  0.0151, -0.1619265E+01, -0.1619265E+01, -0.1279773E+00, -0.1279773E+00, -0.1688911E+02, -0.1688911E+02
 1,  0.6774,  0.0151, -0.1659690E+01, -0.1659690E+01, -0.1267979E+00, -0.1267980E+00, -0.1673347E+02, -0.1673347E+02
 1,  0.6814,  0.0151, -0.1692933E+01, -0.1692933E+01, -0.1257978E+00, -0.1257978E+00, -0.1660148E+02, -0.1660148E+02
 1,  0.6847,  0.0151, -0.1720243E+01, -0.1720243E+01, -0.1249551E+00, -0.1249552E+00, -0.1649028E+02, -0.1649028E+02
 1,  0.6874,  0.0151, -0.1742660E+01, -0.1742660E+01, -0.1242490E+00, -0.1242491E+00, -0.1639709E+02, -0.1639709E+02
 1,  0.6897,  0.0151, -0.1761051E+01, -0.1761051E+01, -0.1236598E+00, -0.1236599E+00, -0.1631934E+02, -0.1631933E+02
 1,  0.6915,  0.0151, -0.1776132E+01, -0.1776132E+01, -0.1231699E+00, -0.1231700E+00, -0.1625468E+02, -0.1625467E+02
 1,  0.6930,  0.0151, -0.1788495E+01, -0.1788495E+01, -0.1227638E+00, -0.1227638E+00, -0.1620108E+02, -0.1620116E+02
 1,  0.6943,  0.0151, -0.1798627E+01, -0.1798626E+01, -0.1224278E+00, -0.1224278E+00, -0.1615674E+02, -0.1615569E+02
 1,  0.6953,  0.0151, -0.1806928E+01, -0.1806931E+01, -0.1221503E+00, -0.1221504E+00, -0.1612013E+02, -0.1613725E+02
 1,  0.0047,  0.0265,  0.3130399E+01,  0.3130405E+01, -0.3840317E-02, -0.3840316E-02, -0.2895143E+00, -0.3248215E+00
 1,  0.0057,  0.0265,  0.3130234E+01,  0.3130233E+01, -0.4683551E-02, -0.4683550E-02, -0.3530841E+00, -0.3509261E+00
 1,  0.0070,  0.0265,  0.3129988E+01,  0.3129988E+01, -0.5710033E-02, -0.5710032E-02, -0.4304687E+00, -0.4306288E+00
 1,  0.0085,  0.0265,  0.3129624E+01,  0.3129624E+01, -0.6958648E-02, -0.6958647E-02, -0.5245994E+00, -0.5245850E+00
 1,  0.0103,  0.0265,  0.3129086E+01,  0.3129086E+01, -0.8476064E-02, -0.8476062E-02, -0.6389945E+00, -0.6389960E+00
 1,  0.0126,  0.0265,  0.3128289E+01,  0.3128289E+01, -0.1031806E-01, -0.1031806E-01, -0.7778590E+00, -0.7778588E+00
 1,  0.0153,  0.0265,  0.3127114E+01,  0.3127114E+01, -0.1255095E-01, -0.1255095E-01, -0.9461923E+00, -0.9461923E+00
 1,  0.0186,  0.0265,  0.3125384E+01,  0.3125384E+01, -0.1525304E-01, -0.1525304E-01, -0.1149898E+01, -0.1149898E+01
 1,  0.0226,  0.0265,  0.3122845E+01,  0.3122845E+01, -0.1851603E-01, -0.1851603E-01, -0.1395889E+01, -0.1395889E+01
 1,  0.0274,  0.0265,  0.3119133E+01,  0.3119133E+01, -0.2244609E-01, -0.2244608E-01, -0.1692168E+01, -0.1692168E+01
 1,  0.0332,  0.0265,  0.3113726E+01,  0.3113726E+01, -0.2716435E-01, -0.2716434E-01, -0.2047869E+01, -0.2047869E+01
 1,  0.0401,  0.0265,  0.3105894E+01,  0.3105894E+01, -0.3280640E-01, -0.3280639E-01, -0.2473212E+01, -0.2473212E+01
 1,  0.0484,  0.0265,  0.3094621E+01,  0.3094621E+01, -0.3951996E-01, -0.3951995E-01, -0.2979335E+01, -0.2979335E+01
 1,  0.0582,  0.0265,  0.3078515E+01,  0.3078515E+01, -0.4746004E-01, -0.4746003E-01, -0.3577923E+01, -0.3577923E+01
 1,  0.0698,  0.0265,  0.3055714E+01,  0.3055714E+01, -0.5678034E-01, -0.5678033E-01, -0.4280563E+01, -0.4280563E+01
 1,  0.0834,  0.0265,  0.3023784E+01,  0.3023784E+01, -0.6761968E-01, -0.6761966E-01, -0.5097720E+01, -0.5097720E+01
 1,  0.0993,  0.0265,  0.2979642E+01,  0.2979642E+01, -0.8008250E-01, -0.8008248E-01, -0.6037269E+01, -0.6037269E+01
 1,  0.1176,  0.0265,  0.2919539E+01,  0.2919539E+01, -0.9421291E-01, -0.9421289E-01, -0.7102534E+01, -0.7102533E+01
 1,  0.1385,  0.0265,  0.2839146E+01,  0.2839146E+01, -0.1099633E+00, -0.1099633E+00, -0.8289930E+01, -0.8289929E+01
 1,  0.1620,  0.0265,  0.2733799E+01,  0.2733799E+01, -0.1271615E+00, -0.1271614E+00, -0.9586462E+01, -0.9586462E+01
 1,  0.1883,  0.0265,  0.2598959E+01,  0.2598959E+01, -0.1454817E+00, -0.1454817E+00, -0.1096759E+02, -0.1096759E+02
 1,  0.2170,  0.0265,  0.2430865E+01,  0.2430865E+01, -0.1644321E+00, -0.1644320E+00, -0.1239622E+02, -0.1239622E+02
 1,  0.2480,  0.0265,  0.2227351E+01,  0.2227351E+01, -0.1833660E+00, -0.1833660E+00, -0.1382362E+02, -0.1382362E+02
 1,  0.2809,  0.0265,  0.1988637E+01,  0.1988637E+01, -0.2015290E+00, -0.2015290E+00, -0.1519289E+02, -0.1519289E+02
 1,  0.3151,  0.0265,  0.1717891E+01,  0.1717891E+01, -0.2181393E+00, -0.2181393E+00, -0.1644511E+02, -0.1644511E+02
 1,  0.3500,  0.0265,  0.1421325E+01,  0.1421325E+01, -0.2324902E+00, -0.2324901E+00, -0.1752700E+02, -0.1752700E+02
 1,  0.3849,  0.0265,  0.1107706E+01,  0.1107706E+01, -0.2440515E+00, -0.2440515E+00, -0.1839859E+02, -0.1839859E+02
 1,  0.4191,  0.0265,  0.7873310E+00,  0.7873310E+00, -0.2525439E+00, -0.2525438E+00, -0.1903881E+02, -0.1903881E+02
 1,  0.4520,  0.0265,  0.4707116E+00,  0.4707116E+00, -0.2579637E+00, -0.2579637E+00, -0.1944740E+02, -0.1944740E+02
 1,  0.4830,  0.0265,  0.1672995E+00,  0.1672995E+00, -0.2605570E+00, -0.2605569E+00, -0.1964290E+02, -0.1964290E+02
 1,  0.5117,  0.0265, -0.1154525E+00, -0.1154525E+00, -0.2607523E+00, -0.2607523E+00, -0.1965763E+02, -0.1965762E+02
 1,  0.5380,  0.0265, -0.3725431E+00, -0.3725431E+00, -0.2590758E+00, -0.2590758E+00, -0.1953124E+02, -0.1953124E+02
 1,  0.5615,  0.0265, -0.6014044E+00, -0.6014044E+00, -0.2560702E+00, -0.2560702E+00, -0.1930465E+02, -0.1930465E+02
 1,  0.5824,  0.0265, -0.8015465E+00, -0.8015465E+00, -0.2522331E+00, -0.2522330E+00, -0.1901538E+02, -0.1901538E+02
 1,  0.6007,  0.0265, -0.9740365E+00, -0.9740365E+00, -0.2479800E+00, -0.2479799E+00, -0.1869474E+02, -0.1869474E+02
 1,  0.6166,  0.0265, -0.1120958E+01, -0.1120958E+01, -0.2436309E+00, -0.2436308E+00, -0.1836687E+02, -0.1836687E+02
 1,  0.6302,  0.0265, -0.1244942E+01, -0.1244942E+01, -0.2394126E+00, -0.2394126E+00, -0.1804887E+02, -0.1804887E+02
 1,  0.6418,  0.0265, -0.1348816E+01, -0.1348816E+01, -0.2354717E+00, -0.2354717E+00, -0.1775177E+02, -0.1775177E+02
 1,  0.6516,  0.0265, -0.1435356E+01, -0.1435356E+01, -0.2318906E+00, -0.2318906E+00, -0.1748180E+02, -0.1748180E+02
 1,  0.6599,  0.0265, -0.1507150E+01, -0.1507150E+01, -0.2287046E+00, -0.2287046E+00, -0.1724161E+02, -0.1724161E+02
 1,  0.6668,  0.0265, -0.1566521E+01, -0.1566521E+01, -0.2259164E+00, -0.2259163E+00, -0.1703141E+02, -0.1703141E+02
 1,  0.6726,  0.0265, -0.1615498E+01, -0.1615498E+01, -0.2235076E+00, -0.2235076E+00, -0.1684982E+02, -0.1684982E+02
 1,  0.6774,  0.0265, -0.1655829E+01, -0.1655829E+01, -0.2214479E+00, -0.2214479E+00, -0.1669454E+02, -0.1669454E+02
 1,  0.6814,  0.0265, -0.1688995E+01, -0.1688995E+01, -0.2197012E+00, -0.2197011E+00, -0.1656286E+02, -0.1656286E+02
 1,  0.6847,  0.0265, -0.1716241E+01, -0.1716241E+01, -0.2182296E+00, -0.2182295E+00, -0.1645192E+02, -0.1645191E+02
 1,  0.6874,  0.0265, -0.1738606E+01, -0.1738606E+01, -0.2169963E+00, -0.2169963E+00, -0.1635895E+02, -0.1635895E+02
 1,  0.6897,  0.0265, -0.1756954E+01, -0.1756954E+01, -0.2159673E+00, -0.2159673E+00, -0.1628137E+02, -0.1628137E+02
 1,  0.6915,  0.0265, -0.1772000E+01, -0.1772000E+01, -0.2151118E+00, -0.2151117E+00, -0.1621687E+02, -0.1621689E+02
 1,  0.6930,  0.0265, -0.1784334E+01, -0.1784334E+01, -0.2144024E+00, -0.2144023E+00, -0.1616339E+02, -0.1616315E+02
 1,  0.6943,  0.0265, -0.1794442E+01, -0.1794443E+01, -0.2138156E+00, -0.2138155E+00, -0.1611915E+02, -0.1612240E+02
 1,  0.6953,  0.0265, -0.1802725E+01, -0.1802715E+01, -0.2133311E+00, -0.2133310E+00, -0.1608263E+02, -0.1602954E+02
 1,  0.0047,  0.0453,  0.3109544E+01,  0.3109555E+01, -0.6553089E-02, -0.6553090E-02, -0.2875855E+00, -0.3479439E+00
 1,  0.0057,  0.0453,  0.3109380E+01,  0.3109379E+01, -0.7991978E-02, -0.7991979E-02, -0.3507318E+00, -0.3470428E+00
 1,  0.0070,  0.0453,  0.3109136E+01,  0.3109136E+01, -0.9743560E-02, -0.9743561E-02, -0.4276009E+00, -0.4278748E+00
 1,  0.0085,  0.0453,  0.3108775E+01,  0.3108775E+01, -0.1187419E-01, -0.1187419E-01, -0.5211044E+00, -0.5210801E+00
 1,  0.0103,  0.0453,  0.3108239E+01,  0.3108239E+01, -0.1446349E-01, -0.1446350E-01, -0.6347375E+00, -0.6347402E+00
 1,  0.0126,  0.0453,  0.3107448E+01,  0.3107448E+01, -0.1760666E-01, -0.1760666E-01, -0.7726769E+00, -0.7726767E+00
 1,  0.0153,  0.0453,  0.3106281E+01,  0.3106281E+01, -0.2141685E-01, -0.2141685E-01, -0.9398887E+00, -0.9398890E+00
 1,  0.0186,  0.0453,  0.3104563E+01,  0.3104563E+01, -0.2602768E-01, -0.2602769E-01, -0.1142237E+01, -0.1142238E+01
 1,  0.0226,  0.0453,  0.3102041E+01,  0.3102041E+01, -0.3159563E-01, -0.3159563E-01, -0.1386589E+01, -0.1386590E+01
 1,  0.0274,  0.0453,  0.3098353E+01,  0.3098353E+01, -0.3830184E-01, -0.3830185E-01, -0.1680895E+01, -0.1680895E+01
 1,  0.0332,  0.0453,  0.3092982E+01,  0.3092982E+01, -0.4635305E-01, -0.4635306E-01, -0.2034226E+01, -0.2034226E+01
 1,  0.0401,  0.0453,  0.3085203E+01,  0.3085203E+01, -0.5598060E-01, -0.5598061E-01, -0.2456736E+01, -0.2456736E+01
 1,  0.0484,  0.0453,  0.3074004E+01,  0.3074004E+01, -0.6743657E-01, -0.6743658E-01, -0.2959487E+01, -0.2959487E+01
 1,  0.0582,  0.0453,  0.3058005E+01,  0.3058005E+01, -0.8098548E-01, -0.8098549E-01, -0.3554087E+01, -0.3554088E+01
 1,  0.0698,  0.0453,  0.3035356E+01,  0.3035356E+01, -0.9688956E-01, -0.9688957E-01, -0.4252045E+01, -0.4252046E+01
 1,  0.0834,  0.0453,  0.3003639E+01,  0.3003639E+01, -0.1153857E+00, -0.1153857E+00, -0.5063759E+01, -0.5063760E+01
 1,  0.0993,  0.0453,  0.2959791E+01,  0.2959791E+01, -0.1366522E+00, -0.1366522E+00, -0.5997048E+01, -0.5997049E+01
 1,  0.1176,  0.0453,  0.2900089E+01,  0.2900089E+01, -0.1607642E+00, -0.1607642E+00, -0.7055216E+01, -0.7055217E+01
 1,  0.1385,  0.0453,  0.2820231E+01,  0.2820231E+01, -0.1876407E+00, -0.1876407E+00, -0.8234702E+01, -0.8234703E+01
 1,  0.1620,  0.0453,  0.2715587E+01,  0.2715587E+01, -0.2169874E+00, -0.2169874E+00, -0.9522597E+01, -0.9522598E+01
 1,  0.1883,  0.0453,  0.2581644E+01,  0.2581644E+01, -0.2482490E+00, -0.2482490E+00, -0.1089453E+02, -0.1089453E+02
 1,  0.2170,  0.0453,  0.2414670E+01,  0.2414670E+01, -0.2805857E+00, -0.2805857E+00, -0.1231364E+02, -0.1231364E+02
 1,  0.2480,  0.0453,  0.2212512E+01,  0.2212512E+01, -0.3128944E+00, -0.3128944E+00, -0.1373152E+02, -0.1373153E+02
 1,  0.2809,  0.0453,  0.1975389E+01,  0.1975389E+01, -0.3438877E+00, -0.3438877E+00, -0.1509168E+02, -0.1509168E+02
 1,  0.3151,  0.0453,  0.1706446E+01,  0.1706446E+01, -0.3722314E+00, -0.3722314E+00, -0.1633555E+02, -0.1633556E+02
 1,  0.3500,  0.0453,  0.1411856E+01,  0.1411856E+01, -0.3967195E+00, -0.3967196E+00, -0.1741023E+02, -0.1741023E+02
 1,  0.3849,  0.0453,  0.1100327E+01,  0.1100327E+01, -0.4164478E+00, -0.4164478E+00, -0.1827601E+02, -0.1827602E+02
 1,  0.4191,  0.0453,  0.7820858E+00,  0.7820858E+00, -0.4309391E+00, -0.4309391E+00, -0.1891197E+02, -0.1891197E+02
 1,  0.4520,  0.0453,  0.4675757E+00,  0.4675757E+00, -0.4401874E+00, -0.4401875E+00, -0.1931784E+02, -0.1931784E+02
 1,  0.4830,  0.0453,  0.1661850E+00,  0.1661850E+00, -0.4446125E+00, -0.4446126E+00, -0.1951204E+02, -0.1951204E+02
 1,  0.5117,  0.0453, -0.1146834E+00, -0.1146834E+00, -0.4449459E+00, -0.4449459E+00, -0.1952667E+02, -0.1952667E+02
 1,  0.5380,  0.0453, -0.3700612E+00, -0.3700612E+00, -0.4420852E+00, -0.4420852E+00, -0.1940112E+02, -0.1940112E+02
 1,  0.5615,  0.0453, -0.5973978E+00, -0.5973978E+00, -0.4369564E+00, -0.4369565E+00, -0.1917604E+02, -0.1917605E+02
 1,  0.5824,  0.0453, -0.7962065E+00, -0.7962065E+00, -0.4304087E+00, -0.4304087E+00, -0.1888869E+02, -0.1888870E+02
 1,  0.6007,  0.0453, -0.9675474E+00, -0.9675474E+00, -0.4231513E+00, -0.4231513E+00, -0.1857020E+02, -0.1857020E+02
 1,  0.6166,  0.0453, -0.1113490E+01, -0.1113490E+01, -0.4157300E+00, -0.4157300E+00, -0.1824451E+02, -0.1824452E+02
 1,  0.6302,  0.0453, -0.1236648E+01, -0.1236648E+01, -0.4085320E+00, -0.4085320E+00, -0.1792862E+02, -0.1792863E+02
 1,  0.6418,  0.0453, -0.1339830E+01, -0.1339830E+01, -0.4018072E+00, -0.4018073E+00, -0.1763350E+02, -0.1763351E+02
 1,  0.6516,  0.0453, -0.1425794E+01, -0.1425794E+01, -0.3956965E+00, -0.3956965E+00, -0.1736533E+02, -0.1736533E+02
 1,  0.6599,  0.0453, -0.1497110E+01, -0.1497110E+01, -0.3902599E+00, -0.3902600E+00, -0.1712675E+02, -0.1712675E+02
 1,  0.6668,  0.0453, -0.1556084E+01, -0.1556084E+01, -0.3855021E+00, -0.3855022E+00, -0.1691795E+02, -0.1691795E+02
 1,  0.6726,  0.0453, -0.1604736E+01, -0.1604736E+01, -0.3813918E+00, -0.3813918E+00, -0.1673756E+02, -0.1673757E+02
 1,  0.6774,  0.0453, -0.1644798E+01, -0.1644798E+01, -0.3778771E+00, -0.3778772E+00, -0.1658332E+02, -0.1658333E+02
 1,  0.6814,  0.0453, -0.1677743E+01, -0.1677743E+01, -0.3748965E+00, -0.3748965E+00, -0.1645251E+02, -0.1645252E+02
 1,  0.6847,  0.0453, -0.1704807E+01, -0.1704807E+01, -0.3723853E+00, -0.3723854E+00, -0.1634231E+02, -0.1634231E+02
 1,  0.6874,  0.0453, -0.1727023E+01, -0.1727023E+01, -0.3702810E+00, -0.3702810E+00, -0.1624996E+02, -0.1624996E+02
 1,  0.6897,  0.0453, -0.1745249E+01, -0.1745249E+01, -0.3685251E+00, -0.3685252E+00, -0.1617290E+02, -0.1617291E+02
 1,  0.6915,  0.0453, -0.1760195E+01, -0.1760195E+01, -0.3670651E+00, -0.3670652E+00, -0.1610883E+02, -0.1610880E+02
 1,  0.6930,  0.0453, -0.1772447E+01, -0.1772447E+01, -0.3658546E+00, -0.3658547E+00, -0.1605571E+02, -0.1605605E+02
 1,  0.6943,  0.0453, -0.1782488E+01, -0.1782487E+01, -0.3648533E+00, -0.3648534E+00, -0.1601177E+02, -0.1600720E+02
 1,  0.6953,  0.0453, -0.1790715E+01, -0.1790728E+01, -0.3640266E+00, -0.3640266E+00, -0.1597548E+02, -0.1605016E+02
 1,  0.0047,  0.0747,  0.3055054E+01,  0.3055055E+01, -0.1075736E-01, -0.1075736E-01, -0.2825460E+00, -0.2885675E+00
 1,  0.0057,  0.0747,  0.3054893E+01,  0.3054893E+01, -0.1311939E-01, -0.1311939E-01, -0.3445858E+00, -0.3442177E+00
 1,  0.0070,  0.0747,  0.3054654E+01,  0.3054654E+01, -0.1599474E-01, -0.1599474E-01, -0.4201079E+00, -0.4201351E+00
 1,  0.0085,  0.0747,  0.3054299E+01,  0.3054299E+01, -0.1949231E-01, -0.1949231E-01, -0.5119730E+00, -0.5119704E+00
 1,  0.0103,  0.0747,  0.3053773E+01,  0.3053773E+01, -0.2374284E-01, -0.2374284E-01, -0.6236147E+00, -0.6236148E+00
 1,  0.0126,  0.0747,  0.3052996E+01,  0.3052996E+01, -0.2890258E-01, -0.2890257E-01, -0.7591370E+00, -0.7591367E+00
 1,  0.0153,  0.0747,  0.3051849E+01,  0.3051849E+01, -0.3515726E-01, -0.3515726E-01, -0.9234188E+00, -0.9234185E+00
 1,  0.0186,  0.0747,  0.3050160E+01,  0.3050160E+01, -0.4272627E-01, -0.4272627E-01, -0.1122222E+01, -0.1122221E+01
 1,  0.0226,  0.0747,  0.3047683E+01,  0.3047683E+01, -0.5186645E-01, -0.5186644E-01, -0.1362292E+01, -0.1362291E+01
 1,  0.0274,  0.0747,  0.3044059E+01,  0.3044059E+01, -0.6287517E-01, -0.6287516E-01, -0.1651440E+01, -0.1651440E+01
 1,  0.0332,  0.0747,  0.3038783E+01,  0.3038783E+01, -0.7609180E-01, -0.7609179E-01, -0.1998580E+01, -0.1998579E+01
 1,  0.0401,  0.0747,  0.3031140E+01,  0.3031140E+01, -0.9189610E-01, -0.9189608E-01, -0.2413686E+01, -0.2413685E+01
 1,  0.0484,  0.0747,  0.3020137E+01,  0.3020137E+01, -0.1107019E+00, -0.1107019E+00, -0.2907627E+01, -0.2907626E+01
 1,  0.0582,  0.0747,  0.3004419E+01,  0.3004419E+01, -0.1329434E+00, -0.1329433E+00, -0.3491808E+01, -0.3491806E+01
 1,  0.0698,  0.0747,  0.2982167E+01,  0.2982167E+01, -0.1590510E+00, -0.1590510E+00, -0.4177535E+01, -0.4177534E+01
 1,  0.0834,  0.0747,  0.2951005E+01,  0.2951005E+01, -0.1894138E+00, -0.1894138E+00, -0.4975025E+01, -0.4975023E+01
 1,  0.0993,  0.0747,  0.2907926E+01,  0.2907926E+01, -0.2243242E+00, -0.2243242E+00, -0.5891960E+01, -0.5891958E+01
 1,  0.1176,  0.0747,  0.2849270E+01,  0.2849270E+01, -0.2639058E+00, -0.2639058E+00, -0.6931585E+01, -0.6931583E+01
 1,  0.1385,  0.0747,  0.2770811E+01,  0.2770811E+01, -0.3080254E+00, -0.3080253E+00, -0.8090402E+01, -0.8090400E+01
 1,  0.1620,  0.0747,  0.2668001E+01,  0.2668001E+01, -0.3562001E+00, -0.3562000E+00, -0.9355729E+01, -0.9355726E+01
 1,  0.1883,  0.0747,  0.2536405E+01,  0.2536405E+01, -0.4075182E+00, -0.4075181E+00, -0.1070362E+02, -0.1070362E+02
 1,  0.2170,  0.0747,  0.2372357E+01,  0.2372357E+01, -0.4606012E+00, -0.4606011E+00, -0.1209786E+02, -0.1209786E+02
 1,  0.2480,  0.0747,  0.2173742E+01,  0.2173742E+01, -0.5136382E+00, -0.5136381E+00, -0.1349090E+02, -0.1349090E+02
 1,  0.2809,  0.0747,  0.1940774E+01,  0.1940774E+01, -0.5645159E+00, -0.5645158E+00, -0.1482722E+02, -0.1482722E+02
 1,  0.3151,  0.0747,  0.1676544E+01,  0.1676544E+01, -0.6110440E+00, -0.6110439E+00, -0.1604930E+02, -0.1604930E+02
 1,  0.3500,  0.0747,  0.1387116E+01,  0.1387116E+01, -0.6512431E+00, -0.6512429E+00, -0.1710514E+02, -0.1710514E+02
 1,  0.3849,  0.0747,  0.1081045E+01,  0.1081045E+01, -0.6836284E+00, -0.6836283E+00, -0.1795576E+02, -0.1795575E+02
 1,  0.4191,  0.0747,  0.7683810E+00,  0.7683810E+00, -0.7074168E+00, -0.7074167E+00, -0.1858057E+02, -0.1858056E+02
 1,  0.4520,  0.0747,  0.4593822E+00,  0.4593822E+00, -0.7225986E+00, -0.7225985E+00, -0.1897933E+02, -0.1897932E+02
 1,  0.4830,  0.0747,  0.1632728E+00,  0.1632729E+00, -0.7298628E+00, -0.7298627E+00, -0.1917012E+02, -0.1917012E+02
 1,  0.5117,  0.0747, -0.1126737E+00, -0.1126737E+00, -0.7304100E+00, -0.7304099E+00, -0.1918449E+02, -0.1918449E+02
 1,  0.5380,  0.0747, -0.3635765E+00, -0.3635765E+00, -0.7257139E+00, -0.7257138E+00, -0.1906115E+02, -0.1906114E+02
 1,  0.5615,  0.0747, -0.5869294E+00, -0.5869294E+00, -0.7172948E+00, -0.7172946E+00, -0.1884002E+02, -0.1884001E+02
 1,  0.5824,  0.0747, -0.7822543E+00, -0.7822543E+00, -0.7065462E+00, -0.7065461E+00, -0.1855770E+02, -0.1855770E+02
 1,  0.6007,  0.0747, -0.9505928E+00, -0.9505928E+00, -0.6946326E+00, -0.6946325E+00, -0.1824479E+02, -0.1824478E+02
 1,  0.6166,  0.0747, -0.1093978E+01, -0.1093978E+01, -0.6824500E+00, -0.6824499E+00, -0.1792481E+02, -0.1792480E+02
 1,  0.6302,  0.0747, -0.1214978E+01, -0.1214978E+01, -0.6706341E+00, -0.6706339E+00, -0.1761446E+02, -0.1761445E+02
 1,  0.6418,  0.0747, -0.1316351E+01, -0.1316351E+01, -0.6595949E+00, -0.6595947E+00, -0.1732451E+02, -0.1732450E+02
 1,  0.6516,  0.0747, -0.1400809E+01, -0.1400809E+01, -0.6495636E+00, -0.6495635E+00, -0.1706103E+02, -0.1706103E+02
 1,  0.6599,  0.0747, -0.1470875E+01, -0.1470875E+01, -0.6406392E+00, -0.6406391E+00, -0.1682663E+02, -0.1682662E+02
 1,  0.6668,  0.0747, -0.1528817E+01, -0.1528817E+01, -0.6328289E+00, -0.6328288E+00, -0.1662149E+02, -0.1662148E+02
 1,  0.6726,  0.0747, -0.1576615E+01, -0.1576615E+01, -0.6260815E+00, -0.6260814E+00, -0.1644427E+02, -0.1644426E+02
 1,  0.6774,  0.0747, -0.1615976E+01, -0.1615976E+01, -0.6203120E+00, -0.6203119E+00, -0.1629273E+02, -0.1629272E+02
 1,  0.6814,  0.0747, -0.1648343E+01, -0.1648343E+01, -0.6154190E+00, -0.6154189E+00, -0.1616421E+02, -0.1616421E+02
 1,  0.6847,  0.0747, -0.1674933E+01, -0.1674933E+01, -0.6112968E+00, -0.6112967E+00, -0.1605594E+02, -0.1605594E+02
 1,  0.6874,  0.0747, -0.1696760E+01, -0.1696760E+01, -0.6078423E+00, -0.6078422E+00, -0.1596521E+02, -0.1596520E+02
 1,  0.6897,  0.0747, -0.1714667E+01, -0.1714667E+01, -0.6049599E+00, -0.6049598E+00, -0.1588950E+02, -0.1588950E+02
 1,  0.6915,  0.0747, -0.1729350E+01, -0.1729350E+01, -0.6025633E+00, -0.6025632E+00, -0.1582655E+02, -0.1582650E+02
 1,  0.6930,  0.0747, -0.1741388E+01, -0.1741388E+01, -0.6005762E+00, -0.6005761E+00, -0.1577436E+02, -0.1577483E+02
 1,  0.6943,  0.0747, -0.1751253E+01, -0.1751251E+01, -0.5989324E+00, -0.5989323E+00, -0.1573119E+02, -0.1572482E+02
 1,  0.6953,  0.0747, -0.1759336E+01, -0.1759354E+01, -0.5975753E+00, -0.5975752E+00, -0.1569554E+02, -0.1579960E+02
 1,  0.0047,  0.1171,  0.2931161E+01,  0.2931162E+01, -0.1662552E-01, -0.1662552E-01, -0.2710878E+00, -0.2770511E+00
 1,  0.0057,  0.1171,  0.2931006E+01,  0.2931006E+01, -0.2027605E-01, -0.2027605E-01, -0.3306117E+00, -0.3302469E+00
 1,  0.0070,  0.1171,  0.2930777E+01,  0.2930777E+01, -0.2471990E-01, -0.2471990E-01, -0.4030710E+00, -0.4030978E+00
 1,  0.0085,  0.1171,  0.2930436E+01,  0.2930436E+01, -0.3012541E-01, -0.3012541E-01, -0.4912107E+00, -0.4912079E+00
 1,  0.0103,  0.1171,  0.2929932E+01,  0.2929932E+01, -0.3669461E-01, -0.3669461E-01, -0.5983250E+00, -0.5983248E+00
 1,  0.0126,  0.1171,  0.2929186E+01,  0.2929186E+01, -0.4466898E-01, -0.4466899E-01, -0.7283513E+00, -0.7283508E+00
 1,  0.0153,  0.1171,  0.2928085E+01,  0.2928085E+01, -0.5433562E-01, -0.5433562E-01, -0.8859709E+00, -0.8859702E+00
 1,  0.0186,  0.1171,  0.2926466E+01,  0.2926466E+01, -0.6603354E-01, -0.6603354E-01, -0.1076712E+01, -0.1076711E+01
 1,  0.0226,  0.1171,  0.2924088E+01,  0.2924088E+01, -0.8015969E-01, -0.8015970E-01, -0.1307046E+01, -0.1307045E+01
 1,  0.0274,  0.1171,  0.2920612E+01,  0.2920612E+01, -0.9717370E-01, -0.9717370E-01, -0.1584468E+01, -0.1584467E+01
 1,  0.0332,  0.1171,  0.2915550E+01,  0.2915550E+01, -0.1176000E+00, -0.1176000E+00, -0.1917530E+01, -0.1917529E+01
 1,  0.0401,  0.1171,  0.2908216E+01,  0.2908216E+01, -0.1420256E+00, -0.1420256E+00, -0.2315802E+01, -0.2315800E+01
 1,  0.0484,  0.1171,  0.2897660E+01,  0.2897660E+01, -0.1710900E+00, -0.1710900E+00, -0.2789712E+01, -0.2789710E+01
